Dataset Index,Execution,Algorithm Type,Radius,Silhouette,Rand Index,Duration
22,6,approx2_20,3.8994683213420154,0.19575306578397636,0.6009766780895631,0.0069048404693603516
22,7,approx2_25,3.8994683213420154,0.19575306578397636,0.6009766780895631,0.007749319076538086
22,8,np,3.257922685021868,0.43210174385918665,0.5307138783261675,0.0030486583709716797
22,9,approx1,3.8229310937621235,0.360697430474684,0.4638461004415501,0.01240229606628418
22,10,approx2_5,6.932388126830249,0.030170997196348595,0.3265741738391383,0.002995729446411133
22,11,approx2_10,5.199291095122687,0.0750255764145236,0.43140464219511687,0.004250764846801758
22,12,approx2_15,4.332742579268906,0.16654531419241447,0.6099695008332272,0.005446434020996094
22,13,approx2_20,3.8994683213420154,0.19575306578397636,0.6009766780895631,0.00680088996887207
22,14,approx2_25,3.8994683213420154,0.19575306578397636,0.6009766780895631,0.007744312286376953
23,1,np,3.3326458494498974,0.39523051423958167,0.6527805518660182,0.0032329559326171875
23,2,approx1,4.09457628101144,0.35614698058376176,0.537738301797833,0.012556791305541992
23,3,approx2_5,4.063671099759334,0.2041638225445452,0.6098667250416435,0.0028891563415527344
23,4,approx2_10,4.063671099759334,0.2041638225445452,0.6098667250416435,0.0031883716583251953
23,5,approx2_15,4.063671099759334,0.2041638225445452,0.6098667250416435,0.003987550735473633
23,6,approx2_20,4.063671099759334,0.2041638225445452,0.6098667250416435,0.005125999450683594
23,7,approx2_25,4.063671099759334,0.2041638225445452,0.6098667250416435,0.006246328353881836
23,8,np,3.2639553701767126,0.41554960803042273,0.6677414292612265,0.002998828887939453
23,9,approx1,4.09457628101144,0.35614698058376176,0.537738301797833,0.014626502990722656
23,10,approx2_5,4.063671099759334,0.2041638225445452,0.6098667250416435,0.0028944015502929688
23,11,approx2_10,4.063671099759334,0.2041638225445452,0.6098667250416435,0.003146648406982422
23,12,approx2_15,4.063671099759334,0.2041638225445452,0.6098667250416435,0.0038690567016601562
23,13,approx2_20,4.063671099759334,0.2041638225445452,0.6098667250416435,0.006148576736450195
23,14,approx2_25,4.063671099759334,0.2041638225445452,0.6098667250416435,0.006221294403076172
24,1,np,4.328749019722181,0.46752547742207023,0.8060119815307997,0.005576372146606445
24,2,approx1,5.13526663554246,0.36885383969434915,0.5505430214288477,0.012212991714477539
24,3,approx2_5,8.147872732093001,0.2793013832328286,0.662856884078032,0.0022552013397216797
24,4,approx2_10,6.110904549069751,0.3062358059241459,0.6482346821232176,0.003523111343383789
24,5,approx2_15,5.092420457558125,0.1944985113007963,0.6056128297208476,0.005278348922729492
24,6,approx2_20,4.583178411802313,0.22060500261885913,0.6656282707733326,0.006371021270751953
24,7,approx2_25,4.583178411802313,0.22060500261885913,0.6656282707733326,0.007071256637573242
